date,open,high,low,close,volume
6/1/2012,40.9322,41.1135,40.1979,40.2523,14874500
6/4/2012,40.3157,40.5152,40.0166,40.2613,9480300
6/5/2012,40.352,40.7237,40.071,40.6512,11166600
6/6/2012,40.8144,41.3402,40.7962,41.2767,9494400
6/7/2012,41.5577,41.9068,41.2767,41.3674,10238900
6/8/2012,41.4308,41.9294,41.3311,41.9204,10716400
6/11/2012,42.0201,42.2739,41.458,41.5215,7907400
6/12/2012,41.4762,42.0745,41.322,42.0473,7742900
6/13/2012,41.9294,42.2921,41.6937,41.9113,7317600
6/14/2012,42.0654,43.0173,41.8932,42.7726,12553900
6/15/2012,42.9811,42.9992,42.5369,42.691,11198200
6/18/2012,42.5731,42.972,42.4281,42.7,8821100
6/19/2012,42.9992,43.516,42.8587,43.0717,8209000
6/20/2012,43.1896,43.4888,42.9992,43.2712,7264700
6/21/2012,43.3347,43.4162,42.8088,42.972,10077700
6/22/2012,42.963,43.0808,42.5278,43.0355,18881600
6/25/2012,42.8088,42.8179,42.2014,42.3374,6740600
6/26/2012,42.5006,43.0355,42.4462,42.8814,7279900
6/27/2012,42.8542,43.5885,42.8179,43.3981,6023500
6/28/2012,43.2168,43.3709,42.5913,43.3528,6674200
6/29/2012,43.9874,44.3772,43.7154,43.9693,10300500
7/2/2012,44.078,44.1959,43.7335,44.1687,7275600
7/3/2012,44.1234,44.1959,43.8967,44.0509,3060800
7/5/2012,43.7698,44.0146,43.3618,43.6157,7770100
7/6/2012,43.3075,43.6792,43.244,43.5522,5623100
7/9/2012,43.5704,43.6792,43.2984,43.516,5596200
7/10/2012,43.6701,43.8605,42.7726,42.9358,8787500
7/11/2012,43.0173,43.1443,42.5822,42.8542,6501000
7/12/2012,42.9539,43.3347,42.4734,42.9811,8270700
7/13/2012,42.972,43.865,42.9539,43.6882,7187300
7/16/2012,43.4797,43.6242,43.2349,43.389,5675200
7/17/2012,43.9149,45.2566,43.8786,44.7399,15909900
7/18/2012,44.5495,45.03,44.3863,44.7399,7677500
7/19/2012,44.7761,44.9846,44.1778,44.4135,9330800
7/20/2012,44.0599,44.3772,43.9693,44.0509,8482300
7/23/2012,43.3075,43.5704,42.9901,43.4978,8333100
7/24/2012,43.5432,43.8151,43.2349,43.661,8955100
7/25/2012,43.8151,44.0962,43.5271,43.7879,7034000
7/26/2012,44.4769,45.2067,44.4769,45.0662,10497100
7/27/2012,45.2294,45.8187,45.0481,45.2702,16174800
7/30/2012,45.2838,45.4561,45.0118,45.1478,8890600
7/31/2012,45.1297,45.1931,44.5041,44.5495,10503000
8/1/2012,44.5495,44.5495,44.5495,44.5495,6780200
8/2/2012,44.0599,44.4135,43.6338,44.4044,9559000
8/3/2012,45.1569,45.2113,44.7489,45.1206,8187800
8/6/2012,45.3019,45.3291,45.0118,45.0118,6353300
8/7/2012,45.3382,45.6102,45.0753,45.1569,13676500
8/8/2012,44.7489,45.9184,44.4679,45.7734,14724900
8/9/2012,45.583,45.7552,45.1931,45.2929,10430300
8/10/2012,45.2385,45.2566,44.7127,45.0118,7449500
8/13/2012,44.903,45.3155,44.8396,45.2022,4875000
8/14/2012,45.2657,45.4651,44.903,45.0481,6365900
8/15/2012,45.0118,45.3019,45.0118,45.2294,4887100
8/16/2012,45.3201,45.7099,45.1478,45.5558,8285700
8/17/2012,45.6464,45.8278,45.5648,45.7462,6354700
8/20/2012,45.6192,45.864,45.4651,45.7371,6937100
8/21/2012,45.7008,45.7643,44.8849,45.0028,7683200
8/22/2012,44.9665,45.4651,44.8758,45.0209,6759400
8/23/2012,44.9756,45.0209,44.4497,44.5767,5428300
8/24/2012,44.4951,44.9756,44.4316,44.9302,5793700
8/27/2012,44.8668,45.1931,44.7942,44.9937,6228800
8/28/2012,44.8214,45.1931,44.6855,44.9937,7962400
8/29/2012,45.0028,45.4833,44.9574,45.3654,7685100
8/30/2012,45.0753,45.1297,44.758,44.8033,6697800
8/31/2012,45.0028,45.2385,44.7852,44.8486,6232500
9/4/2012,44.894,45.175,44.6311,45.0209,6988700
9/5/2012,45.4561,46.4533,45.4107,46.0453,16689300
9/6/2012,45.9637,47.0244,45.9093,47.0154,10124600
9/7/2012,47.0244,47.1423,46.8341,46.9066,8923600
9/10/2012,46.7887,46.961,46.6709,46.7071,7479300
9/11/2012,46.6618,46.8431,46.6255,46.7434,6631700
9/12/2012,46.7797,46.9519,46.4805,46.8703,7100200
9/13/2012,46.8975,47.7497,46.8975,47.6862,11184700
9/14/2012,47.5503,47.8222,47.2964,47.4596,9507000
9/17/2012,47.4324,47.5321,47.106,47.2783,7852900
9/18/2012,47.1695,47.2511,46.9338,47.0516,7100800
9/19/2012,46.9428,48.0036,46.9428,47.7769,7822500
9/20/2012,47.5321,47.9673,47.5321,47.7406,8598300
9/21/2012,47.9945,48.4024,47.8041,47.8132,13229300
9/24/2012,47.7497,48.0942,47.6953,47.9764,6148000
9/25/2012,47.9492,48.4115,47.6319,47.6319,7421200
9/26/2012,47.5231,47.6862,46.9338,47.0879,8017900
9/27/2012,47.2511,47.8494,47.1151,47.6681,5309400
9/28/2012,47.514,47.6228,47.1876,47.3961,6695200
10/1/2012,47.4233,47.922,47.0698,47.2058,6557200
10/2/2012,47.2602,47.3689,46.6618,46.8159,7243900
10/3/2012,46.8885,47.7678,46.8613,47.5684,6626600
10/4/2012,47.795,48.1169,47.4959,47.7134,6507800
10/5/2012,47.8766,48.1858,47.8268,48.0217,5223200
10/8/2012,47.4777,47.5956,47.242,47.4415,5827900
10/9/2012,47.4324,47.4415,46.6527,46.6981,8072100
10/10/2012,46.5893,46.8069,46.3173,46.4261,6407900
10/11/2012,46.5349,46.7434,45.5104,45.6374,10118400
10/12/2012,45.8278,46.0091,45.7099,45.864,6135600
10/15/2012,45.864,46.0635,45.651,46.0453,6871200
10/16/2012,46.3898,46.689,46.3082,46.4533,4997300
10/17/2012,46.5983,47.5049,46.5349,47.4052,7787900
10/18/2012,47.378,47.8132,47.2511,47.5231,6290600
10/19/2012,47.5956,47.6772,46.7797,47.0516,8454800
10/22/2012,46.97,47.1876,46.5983,46.9519,6131800
10/23/2012,46.5349,46.553,46.0091,46.0181,8531000
10/24/2012,46.1904,46.3082,45.8368,45.9184,6069500
10/25/2012,46.1723,46.2629,45.2929,45.5648,6794100
10/26/2012,45.6555,45.8187,44.8894,45.4017,8359800
10/31/2012,46.3717,46.4533,44.2412,44.5313,20702900
11/1/2012,44.6764,45.6102,44.6764,45.1297,10582900
11/2/2012,45.9003,46.2266,45.1206,45.2022,14027500
11/5/2012,46.0635,46.1088,45.1659,45.6192,9575100
11/6/2012,45.8459,45.9637,45.3971,45.7552,7691200
11/7/2012,45.9184,45.9184,44.9574,45.4017,8533200
11/8/2012,45.4107,46.0907,45.2566,45.3654,11124200
11/9/2012,42.6003,43.4706,42.1833,42.6638,34216900
11/12/2012,43.0536,43.1805,42.5731,43.0173,12344500
11/13/2012,42.8632,43.8967,42.8632,43.4797,12269300
11/14/2012,43.5432,43.5522,42.6547,42.7635,9776400
11/15/2012,42.827,43.1896,42.5731,43.0355,11416900
11/16/2012,43.1443,43.2984,42.6547,42.9901,9833400
11/19/2012,43.244,43.5432,43.0173,43.4344,8512400
11/20/2012,43.3165,43.9693,43.2077,43.9149,7465100
11/21/2012,43.9693,44.3772,43.8786,44.1324,6763300
11/23/2012,44.3228,44.6764,44.2412,44.6583,3353600
11/26/2012,44.4044,44.8078,44.341,44.4497,6935800
11/27/2012,44.4769,44.6039,43.9965,44.0599,6720400
11/28/2012,43.9421,44.6492,43.3709,44.6039,8148500
11/29/2012,44.8849,45.1931,44.7127,45.0753,7232200
11/30/2012,45.1569,45.2747,44.6492,45.0209,12343900
12/3/2012,45.1206,45.3291,44.6673,44.6855,8395400
12/4/2012,44.6492,44.826,44.2866,44.6945,8400900
12/5/2012,44.8124,45.2384,44.5495,44.9574,9182300
12/6/2012,44.8992,45.2213,44.6967,45.1569,4828900
12/7/2012,45.2673,45.4514,45.1063,45.3226,5279200
12/10/2012,45.2949,45.5711,45.2765,45.3778,5264500
12/11/2012,45.4422,46.0129,45.433,45.5435,9040000
12/12/2012,45.8012,46.0865,45.4882,45.6907,6474300
12/13/2012,45.6631,45.7323,45.0188,45.2029,6108000
12/14/2012,45.1109,45.2121,44.6875,44.7979,8086400
12/17/2012,44.8439,45.3962,44.798,45.3594,10324500
12/18/2012,45.4238,46.3166,45.2397,46.2246,14023800
12/19/2012,46.1602,46.4915,45.9669,45.9669,8382100
12/20/2012,45.8656,46.9978,45.8656,46.878,8410700
12/21/2012,46.3995,46.7124,45.7276,46.0221,15996900
12/24/2012,45.9485,46.2062,45.8748,45.9116,2772000
12/26/2012,45.884,46.0037,45.5159,45.884,4200200
12/27/2012,45.838,46.0221,45.0096,45.5895,6948200
12/28/2012,45.4238,45.746,45.1155,45.2397,6985800
12/31/2012,45.0004,45.838,44.9176,45.8288,10224500
1/2/2013,46.7585,47.1726,46.6112,47.0346,11674700
1/3/2013,46.9886,47.2509,46.7953,47.1358,7566600
1/4/2013,47.2923,48.1713,47.2463,48.0379,8745900
1/7/2013,47.6421,47.6421,46.6296,46.9149,9472100
1/8/2013,46.8321,47.1036,46.5467,46.7216,8637600
1/9/2013,46.8781,47.4028,46.7216,46.74,8389000
1/10/2013,46.8229,47.1634,46.5652,46.7492,8097400
1/11/2013,46.7769,46.9609,46.4363,46.556,7149000
1/14/2013,46.3903,46.7861,46.1878,46.5652,9308800
1/15/2013,46.4547,47.0806,46.4179,47.0254,7299500
1/16/2013,46.8045,47.6605,46.7585,47.4304,7371800
1/17/2013,47.7157,48.5073,47.7157,48.2404,10132100
1/18/2013,48.0839,48.1759,47.6881,48.1759,8490900
1/22/2013,48.222,48.5993,48.0287,48.5349,6635200
1/23/2013,48.6546,49.8511,48.5809,49.6578,13842700
1/24/2013,49.7315,50.5046,49.6302,49.6578,13608000
1/25/2013,49.5198,50.2193,49.3449,50.0536,7939400
1/28/2013,49.9616,50.2162,49.7959,50.0352,7133500
1/29/2013,49.8419,49.8972,49.2713,49.6947,7786400
1/30/2013,49.5658,49.7039,49.2897,49.5106,9821800
1/31/2013,49.5566,49.934,49.3817,49.5934,7333900
2/1/2013,49.8695,50.5046,49.8419,50.2469,9552300
2/4/2013,49.8511,50.1641,49.5198,49.6118,7717400
2/5/2013,50.0352,50.0812,49.7039,49.9708,10246400
2/6/2013,50.9925,51.0845,50.0812,50.1825,26833600
2/7/2013,49.7683,50.1457,49.1608,50.0352,11723200
2/8/2013,50.0536,50.3666,49.9892,50.3114,9584300
2/11/2013,50.3022,50.6059,50.2469,50.3942,6358600
2/12/2013,50.4126,50.6703,50.339,50.5783,8758100
2/13/2013,50.6979,50.9004,50.316,50.5875,5701400
2/14/2013,50.5507,50.7808,50.3574,50.5139,8564500
2/15/2013,50.6703,51.195,50.5231,51.1858,17783400
2/19/2013,51.1582,51.4987,51.149,51.2962,7780500
2/20/2013,51.195,51.3791,50.2193,50.2561,8460700
2/21/2013,50.2377,50.4586,49.7131,49.8603,6802500
2/22/2013,50.0628,50.2377,49.6394,49.934,7603600
2/25/2013,50.2561,50.431,49.3265,49.3265,9830200
2/26/2013,49.529,49.7361,49.3357,49.6118,6238300
2/27/2013,49.6118,50.3114,49.5658,50.1457,7243500
2/28/2013,50.2009,50.6611,50.0628,50.2469,6605000
3/1/2013,49.9892,50.9649,49.98,50.9281,8311500
3/4/2013,50.7716,51.3975,50.6243,51.3607,6357400
3/5/2013,51.4987,52.0786,51.4527,51.9866,7067900
3/6/2013,52.0326,52.3179,51.7749,51.8761,5572600
3/7/2013,51.8761,51.9732,51.554,51.8393,4813700
3/8/2013,52.0602,52.9346,52.0234,52.8242,8157800
3/11/2013,52.8242,53.1555,52.7781,53.0727,7155200
3/12/2013,52.9438,53.0451,52.1891,52.5664,7159100
3/13/2013,52.6125,52.8656,52.41,52.7781,5209800
3/14/2013,52.7873,53.22,52.7137,53.1555,5908200
3/15/2013,52.9254,53.1831,52.7781,52.999,13788100
3/18/2013,52.5388,52.6401,52.2351,52.3087,5125800
3/19/2013,52.3087,52.5112,51.3238,51.8301,8884200
3/20/2013,52.0878,52.6032,52.0418,52.41,6018700
3/21/2013,52.2259,52.3271,51.692,51.8301,5168500
3/22/2013,52.143,52.5572,52.0188,52.2627,5500200
3/25/2013,52.4652,52.5646,51.4205,51.738,7881500
3/26/2013,51.9221,52.2167,51.8485,52.1246,4675600
3/27/2013,51.8577,52.005,51.5355,51.9774,6392400
3/28/2013,52.0878,52.41,52.005,52.2811,6705600
4/1/2013,52.3639,52.5941,51.6828,52.1799,6722400
4/2/2013,52.502,52.8886,52.4284,52.8886,6575300
4/3/2013,53.0543,53.1555,52.4652,52.6953,8101000
4/4/2013,52.7229,53.1279,52.6309,53.0083,6412400
4/5/2013,52.3639,53.1371,51.8853,53.1095,7034700
4/8/2013,53.2292,54.1404,53.1647,54.1404,9796200
4/9/2013,54.0484,54.527,53.8643,54.4349,8864800
4/10/2013,54.6466,55.3554,54.619,55.3278,8438100
4/11/2013,55.3278,55.8432,55.2449,55.7328,9241800
4/12/2013,55.4934,55.8984,55.475,55.7328,8533000
4/15/2013,55.4658,55.8432,54.1588,54.1956,12027900
4/16/2013,54.5454,55.9168,54.3797,55.9168,10309400
4/17/2013,55.5487,55.857,55.2449,55.8524,11531200
4/18/2013,55.8156,55.8432,55.1161,55.2173,9203200
4/19/2013,55.4566,56.6624,55.4566,56.6624,9488300
4/22/2013,56.69,57.1594,56.285,57.0766,6306900
4/23/2013,57.4356,57.6381,56.644,57.6105,6260800
4/24/2013,57.7209,57.8958,56.69,57.0122,7335400
4/25/2013,57.0766,57.2239,56.6532,57.0674,6680900
4/26/2013,57.1226,57.3297,56.6532,56.9477,7038500
4/29/2013,57.8222,58.218,57.6105,57.9878,7203900
4/30/2013,57.9234,58.0615,57.4724,57.8406,8528800
5/1/2013,57.8774,58.4486,57.8038,58.1811,7468900
5/2/2013,58.356,58.8439,58.0891,58.7978,5249600
5/3/2013,59.0741,59.6907,58.7932,59.6446,9196000
5/6/2013,59.9116,60.3718,59.3777,59.884,10239600
5/7/2013,60.2337,60.832,59.617,60.8136,14539100
5/8/2013,60.7492,60.7492,59.4237,60.74,17803200
5/9/2013,60.5007,61.7709,60.2982,61.3659,11325000
5/10/2013,61.3843,62.0654,61.0621,61.8537,8654000
5/13/2013,61.6328,62.1482,61.596,61.9642,5195000
5/14/2013,62.0654,62.1233,61.6512,62.1022,9675400
5/15/2013,62.0562,62.3968,61.8353,62.2863,7925900
5/16/2013,62.2403,62.4888,60.9333,61.1818,8473100
5/17/2013,60.8964,61.283,60.4546,61.283,9160100
5/20/2013,61.283,61.3014,60.7952,60.8596,5893300
5/21/2013,61.0713,61.1173,60.4822,60.5927,7359100
5/22/2013,60.5283,61.4028,60.0726,60.3534,8142400
5/23/2013,59.7091,60.2337,59.1292,60.0404,7536200
5/24/2013,59.5986,60.3166,59.2673,60.2797,8846100
5/28/2013,60.7308,61.4487,60.6755,61.3843,8280000
5/29/2013,61.0897,61.191,60.5099,60.9885,6954000
5/30/2013,61.1542,61.7709,59.2028,59.5066,13052700
5/31/2013,59.4329,59.8563,58.0523,58.0615,11280900
6/3/2013,58.0431,58.7426,57.5552,58.7242,8705600
6/4/2013,58.8439,59.7643,58.7794,59.2304,8147700
6/5/2013,58.9543,59.0187,57.8038,58.0983,8893600
6/6/2013,58.0799,58.2824,57.1042,58.1167,8661900
6/7/2013,58.5677,59.7091,58.218,59.6907,7611300
6/10/2013,59.7459,59.8011,58.6322,58.7518,6729500
6/11/2013,58.2824,59.1844,57.9602,58.7242,6454800
6/12/2013,59.2028,59.3225,57.8636,57.9786,7663200
6/13/2013,57.9786,59.2765,57.546,59.1844,5584900
6/14/2013,58.9175,59.3041,58.5677,58.7242,5311800
6/17/2013,59.1844,59.9438,59.1384,59.3593,6752000
6/18/2013,59.4698,60.2797,59.4237,60.0957,5234400
6/19/2013,60.0036,60.335,59.212,59.212,6871400
6/20/2013,58.1903,58.4619,56.9017,57.049,12260800
6/21/2013,57.6381,58.0615,56.9017,57.7393,11892400
6/24/2013,57.2975,57.9786,56.9017,57.4724,6494500
6/25/2013,57.8774,58.0799,57.5276,57.5921,6776700
6/26/2013,57.9418,58.4112,57.7577,58.1811,5720400
6/27/2013,58.5861,58.8761,58.402,58.6506,4875900
6/28/2013,58.6874,59.3869,58.1259,58.1259,10560300
7/1/2013,58.761,59.7551,58.5677,58.8439,8221600
7/2/2013,58.7518,59.0371,58.0569,58.2272,7690500
7/3/2013,57.8498,58.7518,57.5921,58.5493,3351800
7/5/2013,58.7978,58.8623,58.0921,58.7426,5645800
7/8/2013,59.166,59.6354,59.0556,59.5618,6679700
7/9/2013,60.1233,60.3258,59.5066,59.7735,4556400
7/10/2013,59.6999,60.1049,59.4329,59.7459,5761700
7/11/2013,60.427,61.5131,60.427,61.283,8329800
7/12/2013,61.1081,61.6696,60.6847,61.6512,5889900
7/15/2013,61.688,62.001,60.6479,60.6847,6458000
7/16/2013,60.7031,60.8412,59.7643,59.8563,7470900
7/17/2013,60.2153,60.2521,59.6078,60.1601,6846700
7/18/2013,60.473,61.0897,60.4362,60.5835,4962800
7/19/2013,60.6479,60.7768,59.7459,59.976,7220400
7/22/2013,59.9668,60.1325,59.1476,59.2765,5973600
7/23/2013,59.4605,59.617,59.212,59.3225,4534500
7/24/2013,59.4513,59.9392,59.3961,59.4974,5326800
7/25/2013,59.2028,59.5894,59.1475,59.4145,5407800
7/26/2013,59.3408,59.8932,59.0095,59.8103,4949600
7/29/2013,59.6446,59.8563,59.3409,59.4698,3805800
7/30/2013,59.5527,59.7091,59.0003,59.074,6210500
7/31/2013,59.3041,59.9392,59.2581,59.5066,7155300
8/1/2013,59.976,60.6295,59.9438,60.1601,6338100
8/2/2013,60.3442,61.2922,60.1325,61.2186,6098500
8/5/2013,61.2094,61.2462,60.3902,60.7676,7265800
8/6/2013,60.832,61.8169,60.7216,61.7156,11546300
8/7/2013,59.7643,61.0253,59.0187,60.6663,16970500
8/8/2013,61.0621,61.1726,60.0174,60.5191,8826400
8/9/2013,60.2613,60.5191,59.4605,59.5802,7945500
8/12/2013,59.1476,59.3041,58.6045,58.8439,8004900
8/13/2013,59.1476,59.1476,58.3606,58.8899,6025100
8/14/2013,58.8623,59.0648,58.4205,58.8715,6413700
8/15/2013,58.2456,58.2824,57.2515,57.4172,9014100
8/16/2013,57.0398,57.5276,56.8005,57.2239,8238800
8/19/2013,57.2055,57.2331,56.9109,56.9109,5659900
8/20/2013,56.8741,57.4264,56.8741,56.9569,5192100
8/21/2013,56.7176,56.9569,56.2298,56.2758,7185400
8/22/2013,56.4415,56.9017,56.2942,56.736,5302300
8/23/2013,57.0306,57.0582,56.5704,56.8189,5505900
8/26/2013,56.8465,57.1686,56.4507,56.4691,4499100
8/27/2013,56.0549,56.4691,55.7512,55.8616,7734500
8/28/2013,55.6315,56.285,55.6039,55.9721,7161700
8/29/2013,55.9353,56.6256,55.7328,56.2206,5396200
8/30/2013,56.2758,56.3955,55.7328,55.9905,5404100
9/3/2013,56.5335,57.0582,55.7788,56.0825,7016400
9/4/2013,56.0733,56.3495,55.7051,56.2482,14014600
9/5/2013,56.2114,56.6992,56.1101,56.4231,6356600
9/6/2013,56.5796,56.9109,55.8064,56.5059,7319400
9/9/2013,56.6992,56.9155,56.3955,56.69,7224500
9/10/2013,57.1502,57.9602,57.003,57.8314,9919600
9/11/2013,58.0983,58.8531,57.9694,58.8531,9439700
9/12/2013,58.7242,61.0713,58.3652,60.2797,22426500
9/13/2013,60.6295,61.6972,60.2843,61.3843,12718700
9/16/2013,61.9642,62.2679,61.5546,61.6144,9716500
9/17/2013,61.5131,61.8537,61.4119,61.6512,6450700
9/18/2013,61.3659,62.0102,60.9425,61.7709,9865600
9/19/2013,61.1081,61.2094,60.1969,60.4914,11864800
9/20/2013,60.3902,60.6019,59.7459,59.8379,29076200
9/23/2013,59.8655,60.2705,59.5342,59.5986,8286600
9/24/2013,59.7735,59.976,59.1706,59.2028,8272800
9/25/2013,59.2949,59.7643,59.0924,59.3225,7281400
9/26/2013,59.2396,60.0957,59.1384,60.0496,6971200
9/27/2013,59.8011,60.2291,59.5434,60.0036,5586000
9/30/2013,59.5802,59.7827,59.2673,59.3593,7463200
10/1/2013,59.2488,60.0542,59.2396,59.6723,4881200
10/2/2013,59.3225,60.1463,59.2765,59.7183,7218800
10/3/2013,59.571,59.7643,58.7518,58.9267,7264100
10/4/2013,58.9267,60.2245,58.8807,60.1049,6546000
10/7/2013,59.6538,60.1141,59.4329,59.4513,5840900
10/8/2013,59.3869,59.617,58.8807,58.9083,8636300
10/9/2013,58.9267,59.074,58.0799,58.5309,8746900
10/10/2013,59.3501,60.4454,59.1752,60.3626,7676600
10/11/2013,60.4362,61.2922,60.2889,60.9425,6735000
10/14/2013,60.6387,61.6512,60.5467,61.5131,6461500
10/15/2013,61.4211,61.6144,60.6847,61.1542,5943100
10/16/2013,61.3383,61.5407,60.8688,61.0713,7724800
10/17/2013,60.9241,61.2922,60.7308,61.1358,6952100
10/18/2013,61.2094,61.9181,60.7399,61.8077,7587000
10/21/2013,61.9181,62.2495,61.8169,62.2311,4845800
10/22/2013,62.5348,63.6265,62.3599,63.5105,7860700
10/23/2013,63.3356,63.6946,62.6085,62.7005,5864500
10/24/2013,62.7557,63.6854,62.6085,63.5565,6045400
10/25/2013,63.805,64.3113,63.4829,63.7498,6613300
10/28/2013,63.8326,63.9523,63.4369,63.5105,4469200
10/29/2013,63.6209,63.8695,63.3034,63.4369,4450200
10/30/2013,63.713,63.7866,62.5256,63.0227,5816100
10/31/2013,63.0227,63.7866,62.9122,63.1331,5706100
11/1/2013,63.2436,63.6762,63.0503,63.5197,5008600
11/4/2013,63.8879,64.0167,62.9674,63.3356,4790200
11/5/2013,63.2988,63.5611,62.6453,63.3724,5140600
11/6/2013,63.6762,64.0812,63.1607,63.5105,6503200
11/7/2013,63.8234,63.8234,61.7525,61.8077,10496300
11/8/2013,61.55,63.8879,61.4119,63.1239,16182800
11/11/2013,63.0319,63.2712,62.7649,62.903,4954000
11/12/2013,62.8938,63.0043,62.0596,62.3784,6586700
11/13/2013,62.0654,63.5013,61.9485,63.4829,5681000
11/14/2013,63.6394,64.569,63.5105,64.4493,7246600
11/15/2013,64.2192,64.5874,64.0167,64.4309,6184400
11/18/2013,64.4862,64.5138,63.8142,63.9707,4904400
11/19/2013,63.9615,64.1732,63.5473,63.6209,4801700
11/20/2013,63.6209,64.355,63.5841,63.7222,4726800
11/21/2013,63.9339,64.4355,63.759,64.3757,4498300
11/22/2013,64.3849,64.7347,64.2468,64.615,4667500
11/25/2013,64.928,64.9648,64.0628,64.1916,5830600
11/26/2013,64.3573,65.9865,64.3389,65.5171,8850000
11/27/2013,65.5447,65.5815,64.8543,65.1397,5446100
11/29/2013,65.3882,65.5999,64.7899,64.928,4801000
12/2/2013,65.1581,65.6367,65.1305,65.2685,6774600
12/3/2013,64.6334,64.8083,63.8603,64.3389,8304700
12/4/2013,63.8971,64.8727,63.805,64.4033,4883800
12/5/2013,64.6979,65.0522,64.5046,64.6426,5587000
12/6/2013,65.3238,65.8024,65.1397,65.7748,5542000
12/9/2013,65.6827,65.7932,65.2777,65.4526,6477100
12/10/2013,65.2685,65.9451,65.2593,65.876,7112200
12/11/2013,66.0233,66.3915,64.8267,64.9096,9519200
12/12/2013,64.5558,65.2454,64.1086,64.882,8756300
12/13/2013,65.1335,65.3488,64.5558,64.8726,5784300
12/16/2013,65.1429,66.0188,65.1429,65.7019,6246600
12/17/2013,65.8697,66.07,65.073,65.8417,6829100
12/18/2013,66.1213,67.2767,65.3572,67.2767,7971400
12/19/2013,67.2208,68.0967,67.1835,67.9942,6768100
12/20/2013,68.1153,68.544,67.4072,67.4631,12989700
12/23/2013,67.9197,68.3343,67.7053,68.2831,5621900
12/24/2013,68.2551,68.8235,68.2551,68.8142,2883600
12/26/2013,68.9074,69.5969,68.8701,69.5317,4620100
12/27/2013,69.5596,69.6808,68.8887,69.2801,3844800
12/30/2013,69.8765,71.3208,69.7833,71.0319,8578900
12/31/2013,71.0785,71.2835,70.6405,71.1903,4692300
1/2/2014,70.8549,71.2835,70.7244,71.0692,5200900
1/3/2014,71.0971,71.4671,70.8269,70.9201,4060700
1/6/2014,71.3114,71.6003,70.3424,70.6499,6816200
1/7/2014,70.9294,71.4699,70.7244,71.1344,4494900
1/8/2014,70.9387,71.0785,69.7087,70.0908,10900300
1/9/2014,70.3144,70.3144,69.2521,69.7926,8052900
1/10/2014,69.9603,70.361,69.4758,70.2492,6219000
1/13/2014,69.7926,70.0069,68.0641,68.2737,8232800
1/14/2014,68.6837,69.4944,68.2924,69.3733,5996500
1/15/2014,69.2335,69.979,69.1869,69.2149,7283900
1/16/2014,69.3174,69.3267,68.6931,69.1496,5597400
1/17/2014,69.3546,69.541,68.6558,68.9353,6624800
1/21/2014,68.9446,69.774,68.3017,69.1403,7507100
1/22/2014,69.0285,70.2865,69.0006,70.1746,6795100
1/23/2014,69.4478,69.8392,69.0937,69.6901,6280900
1/24/2014,69.0471,69.1683,67.7612,67.7612,7334900
1/27/2014,67.5283,67.9383,66.8248,67.3233,7415100
1/28/2014,67.3326,68.0222,67.314,67.9103,5508400
1/29/2014,67.0624,67.314,66.2704,66.466,8604800
1/30/2014,67.1742,68.6045,67.0903,68.2272,7550500
1/31/2014,67.2767,68.3203,66.904,67.6587,7748500
2/3/2014,67.7053,67.7706,65.087,65.2174,11964800
2/4/2014,66.1026,66.3915,65.1149,66.2051,11278800
2/5/2014,67.1369,67.1369,65.5715,66.8667,11573300
2/6/2014,70.4542,71.4978,69.6808,70.4076,19821900
2/7/2014,69.9603,70.538,69.5224,70.5101,11480100
2/10/2014,70.5101,72.0336,70.4169,71.8053,8781600
2/11/2014,71.8892,72.6067,71.8519,72.4855,8186200
2/12/2014,72.3644,72.6905,72.3458,72.5973,6329500
2/13/2014,72.2339,72.9048,71.9358,72.588,5955400
2/14/2014,72.5694,74.051,72.4669,73.8273,7001100
2/18/2014,74.0789,74.5448,74.0137,74.1535,6136500
2/19/2014,74.0789,74.3398,73.4267,73.4919,7024000
2/20/2014,73.8087,74.2187,73.4639,73.7901,5748700
2/21/2014,73.6782,74.9641,73.4267,74.666,8252300
2/24/2014,75.0107,76.0264,74.9736,75.225,6635200
2/25/2014,75.2157,75.8028,74.5821,74.7405,6064300
2/26/2014,75.1319,75.43,74.1628,74.6194,5775600
2/27/2014,74.5448,75.0992,74.4144,74.9921,4919800
2/28/2014,75.3275,76.0264,74.7032,75.2996,7030700
3/3/2014,74.8244,75.1505,73.4686,74.0416,8449400
3/4/2014,75.1039,76.5669,75.048,76.1382,8021400
3/5/2014,76.6134,77.5359,76.4271,77.0421,7709700
3/6/2014,77.2098,77.7316,77.1912,77.6571,5774400
3/7/2014,77.8993,77.9459,76.4224,76.6041,7478100
3/10/2014,76.5762,76.8045,76.1242,76.3805,5209700
3/11/2014,76.5855,76.7159,75.2157,75.5232,7171600
3/12/2014,75.0946,75.84,74.5914,75.8307,6378300
3/13/2014,76.1755,76.3898,74.228,74.4796,8570600
3/14/2014,74.4051,74.9269,74.1441,74.6101,7754700
3/17/2014,75.0107,76.0357,74.8337,75.84,7280700
3/18/2014,75.9705,76.6414,75.7361,76.3991,5395900
3/19/2014,76.6414,76.688,74.5821,75.0294,6403200
3/20/2014,75.0946,75.4953,74.3212,75.2996,5968200
3/21/2014,76.3712,76.455,74.5914,74.871,7840900
3/24/2014,75.2064,75.4114,73.9671,74.0696,7642900
3/25/2014,74.7685,74.8616,73.2403,74.1255,6692400
3/26/2014,74.4796,74.7685,73.2496,73.2589,6750800
